os,cpu,gpu,ram,kernel,driver,cpuscheduler
Arch Linux,AMD Ryzen 7 5700X 8-Core Processor,AMD Radeon RX 7900 GRE (RADV NAVI31),49249928,6.11.9-arch1-1,,performance
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,elapsed
120.113,8.32551,8.96806,100,50,70,2243,1124,4.87701,242,3.77779,0,0.0518723,54310559172
122.854,8.13976,8.19876,100,50,70,2259,1124,4.87701,243,3.77901,0,0.0518723,54410636727
121.395,8.23757,8.19876,100,50,70,2259,1124,4.87701,243,3.77901,0,0.0518723,54510713012
122.375,8.17161,8.19876,100,50,70,2259,1124,4.87701,243,3.77901,0,0.0518723,54610790697
124.751,8.01597,8.19876,100,50,70,2259,1124,4.87701,243,3.77901,0,0.0518723,54710871532
120.898,8.27142,8.19876,100,50,70,2259,1124,4.87701,243,3.77901,0,0.0518723,54810947087
121.068,8.25979,7.57576,100,50,70,2258,1124,4.87701,244,3.78012,0,0.0518723,54911024051
122.383,8.17109,7.57576,100,50,70,2258,1124,4.87701,244,3.78012,0,0.0518723,55011099376
121.193,8.25132,7.57576,100,50,70,2258,1124,4.87701,244,3.78012,0,0.0518723,55111177161
123.536,8.09484,7.57576,100,50,70,2258,1124,4.87701,244,3.78012,0,0.0518723,55211255496
122.582,8.1578,7.57576,100,50,70,2258,1124,4.87701,244,3.78012,0,0.0518723,55311334061
122.877,8.13819,8.29208,100,50,70,2253,1124,4.87701,243,3.77962,0,0.0518723,55411413066
113.481,8.81203,8.29208,100,50,70,2253,1124,4.87701,243,3.77962,0,0.0518723,55511488211
132.141,7.56767,8.29208,100,50,70,2253,1124,4.87701,243,3.77962,0,0.0518723,55611565466
122.516,8.16218,8.29208,100,50,70,2253,1124,4.87701,243,3.77962,0,0.0518723,55711641340
124.449,8.03544,8.29208,100,50,70,2253,1124,4.87701,243,3.77962,0,0.0518723,55811718275
123.601,8.09058,7.8481,100,50,70,2242,1124,4.87896,243,3.77955,0,0.0518723,55911801730
125.554,7.96468,7.8481,100,50,70,2242,1124,4.87896,243,3.77955,0,0.0518723,56011876395
128.11,7.80578,7.8481,100,50,70,2242,1124,4.87896,243,3.77955,0,0.0518723,56111954500
125.882,7.94396,7.8481,100,50,70,2242,1124,4.87896,243,3.77955,0,0.0518723,56212035325
125.991,7.9371,7.8481,100,50,70,2242,1124,4.87896,243,3.77955,0,0.0518723,56312111470
125.447,7.9715,7.8481,100,50,70,2242,1124,4.87896,243,3.77955,0,0.0518723,56412190505
128.774,7.76554,9.10209,100,50,70,2227,1124,4.87896,242,3.78129,0,0.0518723,56512276629
127.417,7.84827,9.10209,100,50,70,2227,1124,4.87896,242,3.78129,0,0.0518723,56612350754
127.408,7.84877,9.10209,100,50,70,2227,1124,4.87896,242,3.78129,0,0.0518723,56712426479
127.047,7.87107,9.10209,100,50,70,2227,1124,4.87896,242,3.78129,0,0.0518723,56812506614
129.199,7.73997,9.10209,100,50,70,2227,1124,4.87896,242,3.78129,0,0.0518723,56912589859
132.962,7.52097,11.75,100,50,70,2249,1124,4.87896,244,3.77922,0,0.0518723,57012672104
129.98,7.69349,11.75,100,50,70,2249,1124,4.87896,244,3.77922,0,0.0518723,57112757989
130.94,7.63709,11.75,100,50,70,2249,1124,4.87896,244,3.77922,0,0.0518723,57212833424
128.374,7.78974,11.75,100,50,70,2249,1124,4.87896,244,3.77922,0,0.0518723,57312916439
127.725,7.8293,11.75,100,50,70,2249,1124,4.87896,244,3.77922,0,0.0518723,57413005183
131.779,7.58847,13.1514,100,51,70,2243,1124,4.87896,242,3.77741,0,0.0518723,57513084468
133.034,7.51686,13.1514,100,51,70,2243,1124,4.87896,242,3.77741,0,0.0518723,57613162973
132.585,7.54234,13.1514,100,51,70,2243,1124,4.87896,242,3.77741,0,0.0518723,57713239118
132.821,7.52895,13.1514,100,51,70,2243,1124,4.87896,242,3.77741,0,0.0518723,57813313863
129.18,7.74113,13.1514,100,51,70,2243,1124,4.87896,242,3.77741,0,0.0518723,57913388958
128.888,7.75869,8.45771,100,51,71,2238,1124,4.87896,243,3.77668,0,0.0518723,58013465713
129.069,7.74776,8.45771,100,51,71,2238,1124,4.87896,243,3.77668,0,0.0518723,58113539908
129.053,7.74873,8.45771,100,51,71,2238,1124,4.87896,243,3.77668,0,0.0518723,58213614212
131.115,7.62687,8.45771,100,51,71,2238,1124,4.87896,243,3.77668,0,0.0518723,58313688377
127.633,7.83498,8.45771,100,51,71,2238,1124,4.87896,243,3.77668,0,0.0518723,58413762532
129.297,7.7341,9.10224,100,51,70,2229,1124,4.87896,243,3.78373,0,0.0518723,58513840377
129.232,7.73801,9.10224,100,51,70,2229,1124,4.87896,243,3.78373,0,0.0518723,58613933942
127.153,7.86455,9.10224,100,51,70,2229,1124,4.87896,243,3.78373,0,0.0518723,58714013267
128.529,7.78034,9.10224,100,51,70,2229,1124,4.87896,243,3.78373,0,0.0518723,58814092632
128.41,7.78755,9.10224,100,51,70,2229,1124,4.87896,243,3.78373,0,0.0518723,58914169677
127.506,7.84278,9.9631,100,51,70,2250,1124,4.87896,242,3.78571,0,0.0518723,59014248221
128.471,7.78384,9.9631,100,51,70,2250,1124,4.87896,242,3.78571,0,0.0518723,59114323976
128.299,7.7943,9.9631,100,51,70,2250,1124,4.87896,242,3.78571,0,0.0518723,59214403381
126.577,7.90033,9.9631,100,51,70,2250,1124,4.87896,242,3.78571,0,0.0518723,59314484596
127.574,7.83858,9.9631,100,51,70,2250,1124,4.87896,242,3.78571,0,0.0518723,59414568871
127.453,7.84602,7.314,100,51,70,2244,1124,4.87896,243,3.78517,0,0.0518723,59514656276
126.107,7.92975,7.314,100,51,70,2244,1124,4.87896,243,3.78517,0,0.0518723,59614733431
127.193,7.86207,7.314,100,51,70,2244,1124,4.87896,243,3.78517,0,0.0518723,59714811166
129.067,7.74791,7.314,100,51,70,2244,1124,4.87896,243,3.78517,0,0.0518723,59814887100
126.318,7.91651,7.314,100,51,70,2244,1124,4.87896,243,3.78517,0,0.0518723,59914966615
128.81,7.76338,8.42767,100,50,70,2254,1124,4.87896,243,3.78818,0,0.0518723,60015048730
126.761,7.88885,8.42767,100,50,70,2254,1124,4.87896,243,3.78818,0,0.0518723,60115126255
126.096,7.93049,8.42767,100,50,70,2254,1124,4.87896,243,3.78818,0,0.0518723,60215202680
126.582,7.90003,8.42767,100,50,70,2254,1124,4.87896,243,3.78818,0,0.0518723,60315277025
127.166,7.86371,8.42767,100,50,70,2254,1124,4.87896,243,3.78818,0,0.0518723,60415355550
126.663,7.89495,7.54717,100,50,70,2242,1124,4.87896,243,3.78443,0,0.0518723,60515435945
126.454,7.90802,7.54717,100,50,70,2242,1124,4.87896,243,3.78443,0,0.0518723,60615512910
126.193,7.92437,7.54717,100,50,70,2242,1124,4.87896,243,3.78443,0,0.0518723,60715594144
129.075,7.74745,7.54717,100,50,70,2242,1124,4.87896,243,3.78443,0,0.0518723,60815673549
126.707,7.89224,7.54717,100,50,70,2242,1124,4.87896,243,3.78443,0,0.0518723,60915749814
127.089,7.86848,9.05707,100,50,70,2242,1124,4.87896,243,3.78654,0,0.0518723,61015826429
